Unique Name	Descriptor	Wide Peak Limits	Peak Limits	Region Limits	q values	Residual q values after removing segments shared with higher peaks	Broad or Focal	Amplitude Threshold	MXF0224	MXF2938	MXF6221	MXF675	MXF742	MXF7671	MXF9	PMFH904	MXF909	MXF911	MXF1041	MXF2516	MXF632	MXF633	MXF659	MXF730	MXF832	MXF851	PMFH864	PMFH30	PMFH35	PMFH41	PMFH6	PMFH759	PMFH762	PMFH763	PMFH764	PMFH767	PMFH774	PMFH814	PMFH816	PMFH817	PMFH818	PMFH819	PMFH833	PMFH853	PMFH854	PMFH857	PMFH859	PMFH860	PMFH862	PMFH865	PMFH867	PMFH870	PMFH876	PMFH877	PMFH878	PMFH898	PMFH899	PMFH905	PMFH910	MXF2553	MXF664	MXF6838	MXF9679
Deletion Peak  58 - CN values	10q26.11	chr10:120512572-121140295(probes 687050:687330)	chr10:120819163-120939286(probes 687156:687227)	chr10:120704433-121053317(probes 687112:687278)	0.004107	    0.17338		Actual Copy Change Given	-0.20037	-0.41838	-0.45382	0.0114	-0.47786	-0.44599	0.31984	-0.663	0.0032004	-0.40779	-0.36666	-0.7291	0.020517	-0.4984	-0.12356	0.044999	-0.49916	-0.66073	-0.20914	-0.31769	0.10994	0.5062	-0.4152	-0.34549	0.00097064	0.07394	-0.96366	-0.61191	-0.0070576	-0.42287	-0.011025	-0.38561	0.12604	-0.45554	-0.096704	-0.27026	-0.012576	-0.59896	-0.28547	0.46364	0	-0.53287	0.2985	-0.66152	0.061779	0.57842	0.058033	-0.6132	0.037819	0.026666	-0.71773	-0.02721	-0.0031859	-0.10623	0.75815
Deletion Peak  59 - CN values	10q26.13	chr10:123356484-123924784(probes 688283:688541)	chr10:123716566-123740844(probes 688440:688453)	chr10:123568071-123856363(probes 688364:688499)	0.00067072	    0.03209		Actual Copy Change Given	-0.20037	-0.29804	-0.45382	0.18253	-0.47786	1.2217	0.84519	-0.663	0.0032004	-0.40779	-0.36666	-0.7291	0.020517	-0.4984	-0.12356	-0.28144	-0.49916	-0.87775	-0.20914	-0.31769	0.10994	0.5062	-0.4152	-0.32426	0.00097064	0.07394	-1.0077	-0.63462	-0.0070576	-0.42287	-0.011025	-0.38561	0.12604	-0.46483	-0.096704	-0.27026	-0.012576	-0.59896	-0.28547	0.46364	0.18601	-0.44372	0.2985	-0.26179	0.061779	0.57842	0.058033	-0.6132	0.037819	0.026666	-0.98421	-0.02721	-0.21577	-0.10623	0.75815
Deletion Peak  60 - CN values	10q26.13	chr10:126428861-126678914(probes 689682:689782)	chr10:126434033-126527501(probes 689683:689720)	chr10:126434033-126676367(probes 689683:689781)	0.00010002	  0.0069709		Actual Copy Change Given	-0.20037	-0.41597	-0.45382	-0.11234	-0.47786	-0.41223	0.28996	-0.663	0.0032004	-0.40779	-0.38659	-0.75047	0.020517	-0.4984	-0.12356	-0.30204	-0.49916	-0.90669	-0.20914	-0.31769	0.10994	0.5062	-0.4152	0.49113	0.00097064	0.07394	-1.0184	-0.61547	-0.0070576	-0.42287	0.010005	-0.38561	0.12604	0.12756	-0.096704	-0.27026	-0.012576	-0.59896	-0.28547	0.46364	0.18601	-0.55747	0.2985	-0.63007	-0.21342	0.074537	0.045361	-0.6132	-0.27724	-0.27666	-0.7534	-0.02721	-0.2368	-0.10623	0.75815
Deletion Peak  61 - CN values	10q26.2 	chr10:127569490-127703723(probes 690165:690213)	chr10:127570838-127703723(probes 690166:690213)	chr10:127652651-127657123(probes 690190:690191)	0.010211	    0.18855		Actual Copy Change Given	-0.20037	0.15651	-0.45382	-0.19675	-0.47786	1.1683	-0.046142	-0.63007	0.0032004	-0.40779	-0.39561	-0.72989	0.020517	-0.4984	-0.12356	0.21376	-0.49916	-0.57644	-0.20914	-0.41822	0.10994	0.5062	-0.4152	0.49113	0.00097064	0.07394	-0.71292	-0.12888	-0.0070576	-0.42287	-0.024252	-0.38561	0.12604	0.8298	-0.096704	-0.27026	-0.012576	-0.59896	-0.28547	0.4824	0.18601	0.061937	0.2985	-0.12187	0.24638	0.8077	0.045361	-0.6132	0.20278	0.15547	-0.29945	-0.02721	0.024548	-0.10623	0.74024
Deletion Peak  62 - CN values	11p15.5 	chr11:1-1491096(probes 693479:694136)               	chr11:367698-508056(probes 693566:693633)            	chr11:1-989461(probes 693479:693892)                 	0.014497	   0.037263		Actual Copy Change Given	-0.054016	-0.59925	0.59423	-0.11221	-0.4825	-0.87205	-0.66001	-0.057654	0.37793	-0.49286	-0.50607	-0.045832	-0.10539	-0.1793	-0.098682	-0.020549	-0.41829	-0.22859	-0.13565	0.098193	-0.013414	-0.084332	-0.14965	-0.069064	0.056798	0.15588	-0.92823	-0.70271	-0.007472	-0.063166	0.00319	0.018785	-0.46865	-0.067993	-0.1601	-0.27693	0.020483	-0.26328	0.026585	-0.4342	-0.013402	-0.1467	-0.20105	0.2523	-0.057212	0.17285	-0.042431	-1.0276	0.015343	0.03285	-0.026167	0.54921	-0.17954	0.049838	-0.70514
Deletion Peak  63 - CN values	11p15.4 	chr11:3660628-3820776(probes 695101:695193)        	chr11:3729612-3820776(probes 695143:695193)        	chr11:3689081-3819416(probes 695117:695192)        	0.032123	    0.10245		Actual Copy Change Given	-0.054016	-0.88178	0.59423	-0.14103	-0.4825	-0.012576	-0.66001	-0.057654	0.37793	-0.49286	-0.40345	-0.045832	0.083565	-0.1793	-0.098682	-0.44512	-0.41829	-0.03395	-0.13565	0.19778	-0.013414	-0.084332	0.008745	-0.024661	0.056798	0.15588	-0.43007	-0.59624	-0.007472	-0.063166	0.00319	0.018785	-0.46865	-0.72314	-0.1601	-0.22894	0.020483	-0.26328	0.026585	-0.4342	-0.013402	-0.64377	-0.20105	-0.20299	-0.057212	0.93201	-0.042431	-0.32407	-0.43309	0.03285	-0.65957	0.54921	-0.34973	0.049838	-0.19635
Deletion Peak  64 - CN values	11p15.4 	chr11:5776867-5842338(probes 696225:696256)        	chr11:5797286-5817531(probes 696236:696242)        	chr11:5781919-5819393(probes 696227:696243)        	8.7046e-05	 0.00024381		Actual Copy Change Given	-0.054016	-0.43659	0.59423	-1.5335	-0.4825	-1.5335	-0.66001	0.72962	0.37793	-0.51313	-0.36054	0.56108	0.083565	-0.11743	0.53907	-0.74081	-0.38081	-0.03395	-0.13565	-0.053489	0.020623	0.0058309	0.008745	-0.024661	0.056798	0.83643	0.011679	0.40144	-0.007472	-0.063166	0.00319	0.10522	-0.51352	-0.63906	-0.051721	-0.74709	0.020483	-0.26328	-0.72065	-0.058145	-0.5349	-0.081738	-1.5335	-0.27069	0.052099	0.93201	0.80726	-0.32407	-0.63753	0.03285	-0.03395	-0.50946	0.69858	0.68833	0.33011
Deletion Peak  65 - CN values	11p15.4 	chr11:9115833-9777220(probes 698025:698361)        	chr11:9312225-9338381(probes 698143:698156)        	chr11:9207791-9479630(probes 698091:698202)        	0.058688	    0.11355		Actual Copy Change Given	-0.054016	-0.78724	0.59423	-0.66374	-0.4825	0.031718	-0.62205	-0.017803	0.37793	-0.51313	-0.36054	0.040828	0.083565	-0.11743	-0.067458	-0.39051	-0.38081	-0.022469	-0.099406	-0.053489	0.020623	0.0058309	0.034254	-0.024661	0.056798	0.050924	-0.55547	-0.83462	-0.007472	-0.063166	0.00319	0.10522	-0.51973	-0.28073	-0.051721	-0.0029395	0.020483	-0.26328	0.086828	-0.058145	0.12265	-0.54714	0.013692	-0.19011	0.052099	0.27695	0.043529	-0.32407	0.07229	0.03285	-0.80956	0.64751	-0.21775	0.048844	-0.076012
Deletion Peak  66 - CN values	11p15.1 	chr11:17098616-17408293(probes 701643:701800)    	chr11:17295296-17357359(probes 701755:701783)    	chr11:17113493-17400825(probes 701652:701795)    	0.093133	    0.17338		Actual Copy Change Given	-0.054016	-0.81999	0.59423	-0.22564	-0.4825	0.42671	-0.62205	-0.017803	0.37793	-0.51313	-0.36054	0.040828	0.083565	-0.12797	-0.067458	-0.33179	-0.38081	0.064797	-0.099406	-0.053489	0.020623	0.0058309	0.034254	-0.024661	0.056798	0.050924	-0.31856	-0.6315	-0.007472	-0.027398	-0.0085776	0.10522	-0.51973	-0.52061	-0.051721	-0.0029395	0.020483	-0.039801	0.086828	-0.058145	0.093185	-0.54794	0.013692	-0.056712	-0.34527	0.53976	0.043529	-0.32407	0.07229	0.03285	-0.55697	0.64751	-0.24509	0.048844	-0.076012
Deletion Peak  67 - CN values	11p11.2 	chr11:47614792-48119848(probes 713164:713391)    	chr11:47636845-47666557(probes 713174:713194)    	chr11:47624087-48020857(probes 713168:713331)    	0.022689	    0.03209		Actual Copy Change Given	-0.054016	-1.0077	0.57506	-0.68113	-0.5291	0.047978	-0.66353	-0.17537	0.3946	-0.51313	-0.36054	0.040828	0.083565	-0.12797	-0.3371	-0.51907	0.57886	-0.62226	-0.099406	-0.053489	0.020623	0.0058309	0.034254	0.1592	0.26137	0.34677	-0.47923	-0.52379	-0.007472	-0.22108	-0.027262	0.10522	-0.54416	0.20244	-0.051721	-0.0029395	-0.084008	-0.039801	0.086828	-0.60174	-0.3943	-0.33998	0.059937	-0.27846	-0.48397	0.25385	0.043529	-0.32407	0.020939	0.03285	0.11125	0.59069	-0.28311	0.077587	0.24311
Deletion Peak  68 - CN values	11q11   	chr11:55333731-55541423(probes 713998:714069)    	chr11:55357830-55422378(probes 714003:714027)    	chr11:55357830-55475358(probes 714003:714036)    	1.132e-05	 1.2016e-05		Actual Copy Change Given	-0.72553	0.68962	0.59477	0.77099	0.21914	-0.77294	0.84164	-0.49277	1.4728	1.4155	-0.69621	-0.42805	-0.17018	-0.12797	-0.50981	-0.66679	-0.044686	0.57416	0.66743	-0.053489	0.66549	-1.2336	-1.5335	0.81376	0.88986	-0.2664	0.59764	-0.65342	-0.97103	-0.22108	0.68142	0.10522	0.66715	-0.59886	-0.49527	-0.68626	-0.81244	0.98059	0.81984	-0.62331	0.90392	0.60647	0.9009	0.74271	1.6548	-0.066266	0.69851	-0.32407	0.75545	0.90896	-0.083465	1.6483	0.66882	0.78217	1.1928
Deletion Peak  69 - CN values	11q22.3 	chr11:104960963-114549226(probes 735393:739433)	chr11:107655061-107744000(probes 736482:736525)	chr11:105103503-135006516(probes 735461:748687)	2.2078e-05	  0.0069709		Actual Copy Change Given	-0.31669	-0.70854	0.59477	0.74232	-0.50505	-0.42233	0.70331	-0.67912	0.43751	-0.45835	-0.79889	0.017341	-0.65009	-0.24192	0.002393	-0.31225	-0.50173	-0.085457	-0.3663	-0.053489	-0.41849	-0.072192	-0.42789	-0.7578	-0.42549	-0.059299	-0.043331	-0.31506	-0.0042929	-0.71006	0.00319	-0.48472	-0.04428	-0.1088	-0.21806	-0.49102	0.051672	-0.23312	-0.68277	-0.89524	0.10453	-0.57051	-0.68788	-0.20694	0.64323	-0.77376	-0.027722	-0.32407	0.0093454	0.052063	-0.59828	-0.018164	-0.025756	0.010558	-0.098945
Deletion Peak  70 - CN values	11q23.3 	chr11:118548525-119180263(probes 741163:741537)	chr11:119073613-119180263(probes 741484:741537)	chr11:105103503-135006516(probes 735461:748687)	5.9561e-07	  0.0010155		Actual Copy Change Given	-0.31669	-0.92316	0.59477	-0.70082	-0.50505	-0.42233	-0.62843	-0.67912	0.43751	-0.45835	-0.80715	0.017341	-0.6368	-0.33952	0.002393	-0.4232	-0.50173	-0.085457	-0.36312	-0.48612	1.3536	-0.072192	-0.42789	-0.74976	-0.42549	-0.059299	-0.321	-0.25225	-0.0042929	1.3922	0.00319	-0.50548	-0.35931	-0.52154	-0.20249	-0.49102	-0.51496	-0.23312	-0.67729	-0.61236	0.10453	-0.74264	-0.68788	-0.14695	0.64323	-0.56625	-0.027722	-0.32407	0.029783	0.052063	-0.77651	-0.018164	-0.30039	-0.18457	-0.098945
Deletion Peak  71 - CN values	11q25   	chr11:120853952-135006516(probes 742286:748687)	chr11:133935509-134024759(probes 748246:748283)	chr11:105103503-135006516(probes 735461:748687)	4.0268e-06	  0.0085016		Actual Copy Change Given	-0.31669	-0.72676	0.59477	-0.54794	-0.50505	-0.46334	-0.62843	-0.63925	0.43751	-0.61305	-0.80715	0.017341	-0.6368	-0.33952	0.002393	0.15218	-0.50173	0.72981	-0.37296	-0.48612	-0.023566	-0.061823	-0.42789	-0.70325	-0.42549	-0.3674	0.049256	0.044999	-0.0042929	-0.44652	0.00319	-0.50548	0.090141	0.08161	-0.20249	-0.49102	-0.51496	-0.23312	-0.67149	-0.61236	0.10453	-0.26288	-0.71355	-0.14695	0.64323	-0.4433	-0.027722	1.4081	-0.35894	0.17348	-0.85122	-0.018851	-0.32519	-0.53265	-0.35977
Deletion Peak  72 - CN values	12p13.33	chr12:370692-570639(probes 748784:748875)            	chr12:505813-554662(probes 748848:748865)            	chr12:287512-1794174(probes 748744:749527)          	1.1452e-05	 0.00015337		Actual Copy Change Given	-1.0162	-0.5426	0.50517	-0.64142	-0.0029091	-0.54088	-0.23371	0.3558	-0.26287	0.0721	-0.40272	-0.009191	-0.63424	0.20763	-0.15909	-0.2978	-0.5125	-0.88341	-0.77214	-0.71665	-0.48858	1.3629	-0.44502	-0.40141	0.097979	0.1887	-0.33283	-0.54854	-0.077469	-0.61287	0.014608	-0.78733	0.082765	0.20932	0.03219	0.044117	-0.64925	-0.22182	-0.22178	0.74563	-0.18474	-0.34561	-0.25283	-0.81565	0.77118	-0.30969	-0.088014	0.24181	-0.41868	-0.14931	-0.82765	1.2208	-0.40196	-0.11878	-0.33324
Deletion Peak  73 - CN values	12p13.33	chr12:2926724-3187850(probes 750137:750272)        	chr12:2964800-2987372(probes 750155:750166)        	chr12:2937660-3100844(probes 750140:750223)        	0.0051838	   0.058357		Actual Copy Change Given	-1.0162	-0.71977	0.50517	-0.65314	-0.0029091	-0.53073	-0.22917	0.56395	-0.26287	0.0721	-0.40272	-0.009191	-0.63424	0.20763	-0.061987	-0.34113	-0.5125	-0.86097	-0.018696	-0.48591	-0.48858	1.3629	-0.44502	-0.40141	0.097979	0.1887	-0.31786	-0.64959	-0.077469	-0.61287	0.014608	0.51768	0.082765	0.054376	0.03219	0.044117	-0.016567	-0.22182	-0.22178	0.74563	-0.11717	-0.24265	-0.25283	-0.33445	0.77118	-0.45695	-0.021835	-0.22851	0.078763	-0.14931	-0.83236	1.2208	-0.25998	-0.11878	-0.19975
Deletion Peak  74 - CN values	12p13.31	chr12:7653676-8193702(probes 752488:752699)        	chr12:7877584-7905393(probes 752553:752568)        	chr12:7666341-9434174(probes 752489:753212)        	0.00074721	   0.029846		Actual Copy Change Given	-1.0162	-0.89181	0.50517	-0.29863	-0.0029091	-0.91092	-0.34718	0.56395	-0.15374	0.0721	-0.40272	-0.009191	-0.63424	0.20763	-0.061987	-0.42189	-0.5125	-0.76415	-0.018696	-0.48591	-0.48858	-0.049424	-0.44502	-0.40141	0.097979	0.1887	-0.47723	-0.76192	-0.077469	-0.61287	0.014608	0.51768	-0.3011	-0.49475	0.03219	-0.47293	-0.028355	-0.22182	-0.24596	0.74563	-0.11717	-0.35019	-0.25283	-0.4476	0.082476	-0.035339	-0.021835	-0.22851	-0.3916	-0.14931	-0.89082	0.58406	-0.24557	-0.11878	-0.19975
Deletion Peak  75 - CN values	12p13.2 	chr12:10560604-10741556(probes 753654:753718)    	chr12:10593690-10607273(probes 753671:753676)    	chr12:9662883-13527506(probes 753238:755124)      	0.00029565	   0.013436		Actual Copy Change Given	-0.98647	-0.77987	0.67682	0.46947	-0.0029091	-0.94502	0.083533	0.56395	-0.15374	0.0721	-0.34394	0.143	-0.608	0.20763	-0.061987	0.034113	-0.44728	-0.69097	-0.71769	-0.48591	-0.44835	0.068235	-0.44502	-0.33705	0.097979	0.90071	0.10264	-0.22613	0	-0.63417	-0.051999	-0.76168	0.036238	0.57969	0.03219	-0.3596	-0.028355	-0.19755	-0.35075	0.87057	-0.13244	0.30607	-0.16173	-0.19162	0.62588	0.07152	-0.021835	-0.22851	0.030137	-0.14931	-0.5065	0.60315	-0.023977	-0.10525	0.3561
Deletion Peak  76 - CN values	12q24.33	chr12:133297809-133851895(probes 803247:803460)	chr12:133701490-133742534(probes 803423:803440)	chr12:133272489-133851895(probes 803231:803460)	0.0022739	    0.00223		Actual Copy Change Given	-0.014641	-0.39263	0.38718	-0.39085	-0.027535	-0.44491	-0.10023	-0.95804	-0.041422	0	-0.11559	-0.82003	0.075271	0.20763	-0.35373	-0.12979	0	-0.10381	-0.19054	-0.09941	-0.0051227	-0.053933	0.04741	-0.51125	0.097979	-0.34403	-0.31774	-0.23031	-0.020687	-0.37115	-0.097074	-0.071958	-0.0077482	-0.32809	-0.0635	-0.19561	-0.55857	-1.0096	-0.095105	-0.17064	0.21422	-0.56097	-0.32344	-0.42844	-0.055769	0.021729	-0.016047	-0.40034	-0.43428	-0.031354	-0.33676	-0.061907	-0.31178	0.040765	1.3657
Deletion Peak  77 - CN values	13q12.11	chr13:20246075-20534774(probes 803770:803881)    	chr13:20397455-20439559(probes 803840:803865)    	chr13:19966924-20677734(probes 803711:803950)    	6.3968e-06	 6.5697e-05		Actual Copy Change Given	-0.43951	-0.89404	-0.56285	-0.51074	-0.47579	0.42183	-0.86324	-0.68606	-0.56604	-0.37608	-0.37705	-0.74816	-0.61901	-0.2702	-0.3885	-0.44771	-0.04048	-0.55807	0.15345	-0.49084	-0.016704	-0.22883	-0.43089	0.41262	-0.43257	-0.1008	-0.8605	-0.34802	0.00027728	-0.60786	0.0033289	-0.39721	0.0055529	-0.63746	-0.11777	0.20286	-0.5291	-0.33168	-0.087033	-0.15664	-0.42243	-0.31751	-0.68697	-0.22268	-0.36884	-0.83753	-0.12126	1.5178	-0.45626	-0.64405	-0.68788	-0.018301	-0.33098	-0.32831	-0.60705
Deletion Peak  78 - CN values	13q14.2 	chr13:48835406-49282716(probes 817181:817381)    	chr13:48973399-49021560(probes 817261:817286)    	chr13:38109116-60936952(probes 812081:821551)    	3.8971e-24	 5.2553e-18		Actual Copy Change Given	-1.5335	-1.5335	-0.56285	-0.62741	-0.47579	-0.41663	-0.64187	-0.58823	-0.2418	-0.37608	-0.37705	-0.71706	-0.62083	-1.368	-0.3885	0	-0.62112	-0.73626	-1.1162	-0.4588	-0.96481	-0.22883	-1.0336	-0.35761	-0.43257	-0.10253	-0.84411	-1.0517	0.00027728	-1.5332	-0.38739	-0.39721	0.017684	-0.12707	-0.015604	-0.29002	-0.51764	-0.4702	-0.076263	-0.13461	0.26938	-1.472	-0.68697	-1.2874	-0.64424	-0.63605	-0.10495	-1.3099	-0.45626	-0.14786	-1.5335	-0.018301	-0.057924	0.10791	-0.60465
Deletion Peak  79 - CN values	13q14.2 	chr13:50509452-50656544(probes 818061:818165)    	chr13:50621070-50624548(probes 818127:818129)    	chr13:38109116-60936952(probes 812081:821551)    	3.2487e-15	 0.00041279		Actual Copy Change Given	-0.8922	-1.5335	-0.56285	-0.62741	-0.47579	-0.41663	-0.64187	-0.58823	-0.2418	-0.37608	-0.37705	-0.71706	-0.62083	-0.69875	-0.75504	0	-0.62112	-0.73626	-0.37003	-0.4588	-0.98885	-0.22883	-1.0336	-1.2005	-0.43257	-0.10253	-0.77201	-0.32704	0.00027728	-1.5332	-0.42593	-0.39721	0.017684	-0.12707	-0.015604	-0.29002	-0.51934	-0.4702	-0.076263	-0.13461	-0.1755	-1.472	-0.68697	-1.2874	-0.64424	-1.0119	-0.10495	-1.3099	-0.45626	-0.14786	-0.77804	-0.67762	-0.057924	0.10791	-0.60465
Deletion Peak  80 - CN values	13q32.1 	chr13:66874071-115169878(probes 822861:841868)  	chr13:96074848-96234647(probes 833126:833213)    	chr13:96163418-96170502(probes 833170:833171)    	0.03174	   0.070208		Actual Copy Change Given	-0.3609	-0.51153	-0.56285	-0.59039	-0.47579	0.41496	-0.64187	-0.69658	-0.71926	-0.76096	-0.38698	-0.71603	0.081899	0.47255	0.42637	0.0069435	0.81357	0.046984	0.74128	0.39362	0.0062481	-0.23936	-0.44599	-0.2913	-0.43257	-0.11564	-0.76141	-0.27739	0.00027728	0.88706	-0.43068	-0.19814	0.0052014	-0.44878	-0.015604	-0.086017	-0.50411	0.19375	-0.033845	0.026704	-0.090361	0.26734	-0.70954	0.28358	-0.65052	-0.59637	-0.088821	-0.40344	-0.44639	-0.14786	0.43733	-0.67836	-0.010915	0.1063	-0.59032
Deletion Peak  81 - CN values	14q11.2 	chr14:20214415-20465946(probes 841879:841948)    	chr14:20227928-20408526(probes 841883:841941)    	chr14:1-20468769(probes 841869:841950)           	1.0074e-06	 1.0537e-06		Actual Copy Change Given	0.99177	-0.25548	0.99907	-0.91612	0.33464	0.41067	1.0158	0.46998	1.2959	1.4769	0.57454	-0.60743	-0.5437	0.059366	-0.56077	-0.03245	1.5861	0.50221	0.26396	0.31602	0.21484	0.0073609	0.017264	-0.013629	0.12028	-0.62746	-0.51393	2.0348	0.008892	-1.0194	-0.22315	-0.22369	-0.98904	-0.62259	1.2105	-0.46698	2.7858	0.12845	-0.35486	0.61831	0.025531	-0.073076	-0.38013	-0.28275	-0.56206	0.51732	0.0077268	1.1082	-0.86049	-0.61202	-0.43151	-0.10558	-0.52849	-0.09578	-0.39397
Deletion Peak  82 - CN values	14q13.1 	chr14:34418919-35870997(probes 848295:848962)    	chr14:34985099-35017198(probes 848459:848475)    	chr14:34842435-35623425(probes 848399:848827)    	0.041433	   0.045826		Actual Copy Change Given	0.053521	-0.53338	0.37051	0.69821	0.0068044	0.42335	0.082155	-0.21658	0.35676	-0.10471	0.070841	0.028699	0.041175	0.059366	-0.12044	-0.37808	-0.057789	-0.47684	-0.03267	0.31602	-0.01037	-0.0083005	-0.45147	0.019643	0.12028	-0.073911	-0.35692	-0.47944	0.008892	-0.635	1.5137	0.30759	-0.55907	-0.43051	-0.034611	0.13181	1.0432	0.054518	-0.69377	0.45894	0.03204	-0.76544	0.054891	-0.42145	0.013213	1.4058	0.0077268	0.429	-0.77111	-0.1651	-0.24363	2.301	-0.22785	0.10681	0.43936
Deletion Peak  83 - CN values	14q24.3 	chr14:73739402-74036804(probes 865231:865395)    	chr14:73942081-74036804(probes 865360:865395)    	chr14:73971463-73974756(probes 865378:865379)    	0.013226	   0.019332		Actual Copy Change Given	-0.51187	-0.50567	0.37051	-0.91635	0.42439	0.42335	0.082155	-0.17221	0.35676	0.72392	0.064153	0.026248	0.041175	0.019923	-0.24196	-0.4013	-0.057789	0	-0.019871	0.31602	0.0015255	0.10804	-0.42209	1.4764	0.10205	-0.06272	-0.32077	-0.46864	0.008892	-0.6265	0.68812	-0.0051407	-0.5243	-0.5366	-0.034611	-0.010157	1.2721	0.054518	-0.23189	0.48912	0.070516	-0.3685	0.04344	-0.24849	0.037216	0.49381	-0.018895	1.5178	-0.4497	-0.36067	-0.27929	0.0047448	-0.30181	0.10681	2.1088
Deletion Peak  84 - CN values	14q32.33	chr14:106433703-106946407(probes 880204:880314)	chr14:106741759-106747244(probes 880279:880280)	chr14:106523145-106927366(probes 880234:880312)	0.032914	   0.042062		Actual Copy Change Given	0.034818	1.645	0.37051	0.47392	0.42439	0.42217	0.87592	1.3074	0.63008	1.5957	0.80425	-0.071917	0.1688	0.019923	-0.16955	-0.087049	-0.08094	-0.026534	0.074481	-0.29527	0.069956	0.37578	-0.40451	-0.27284	-0.81466	-0.24808	-0.061988	-0.24691	-0.021647	-0.60287	0.68812	-0.15193	-1.3699	-0.67994	-0.017666	-0.044012	1.4394	0.054518	0.21531	0.63102	0.61552	-0.44417	1.4531	-0.016804	0.06308	-0.40375	0.075937	1.0352	-0.25609	-0.17682	0.47873	-0.32084	-0.44255	0.076581	-0.17208
Deletion Peak  85 - CN values	15q11.2 	chr15:20492118-22373325(probes 880478:880606)    	chr15:22115690-22373325(probes 880594:880606)    	chr15:1-22770407(probes 880469:880663)           	6.2581e-13	 1.3078e-12		Actual Copy Change Given	-0.1965	-0.10171	0.57631	0.09188	-0.3503	0.48923	-0.045601	-0.26925	-0.40461	0.21502	-0.74449	-0.95668	-1.12	0.23411	-0.76261	-0.076359	-0.019177	-0.634	-0.63059	0.39145	0.0065262	0.19116	0.027638	-0.38806	0.1022	-0.61444	-0.062764	0.98307	0.82118	0.88066	1.6043	0.16233	-0.33975	-0.3277	0.024408	-0.43661	1.1264	-0.77804	-0.82051	0.25814	-1.0127	-0.50526	0.49286	0.51734	-0.11626	-0.35089	0.07062	0.49954	-0.89532	0.68236	-0.25455	-0.041244	-0.70319	0.24515	-0.40383
Deletion Peak  86 - CN values	15q15.1 	chr15:41248133-45385843(probes 888016:890465)    	chr15:41706418-41782641(probes 888273:888301)    	chr15:41278452-42088572(probes 888032:888514)    	0.0037305	   0.009955		Actual Copy Change Given	0.39978	-0.50577	0.54543	-0.31096	-0.50577	1.3327	-0.084361	0.62224	-0.42177	0.21502	-0.36338	-0.14881	-0.33273	0.23411	0.069289	-0.58048	0.38882	-0.028355	0.27592	0.39145	0.0065262	0.19116	0.027638	0.91521	1.8955	-0.11015	-0.38078	-0.57259	-0.19036	0.10147	0.11591	-0.50096	-0.54562	-0.51032	0.20228	0.07294	0.50585	0.11125	0.13023	0.22312	-0.15142	-0.34676	0.26702	-0.25419	-0.58784	-0.1151	0.24897	0.49954	-0.56949	-0.20722	-0.89718	0.42579	-0.32205	-0.33294	1.2266
Deletion Peak  87 - CN values	15q24.2 	chr15:72108962-91644280(probes 904076:913621)    	chr15:75757122-75874825(probes 906055:906126)    	chr15:75757122-75926677(probes 906055:906154)    	0.067905	   0.098151		Actual Copy Change Given	0.39978	-0.39753	0.5116	-0.3642	-0.51001	-0.42046	-0.080773	0.37625	0.054959	-0.20792	-0.36988	-0.14881	-0.33273	0.12285	0.082362	-0.53673	0.38882	0.0013617	-0.37138	0.39145	0.0065262	0.19116	-0.006914	-0.13768	0.11199	-0.16717	-0.47596	-0.54068	-0.22822	-0.055891	0.11591	-0.4905	-0.26384	-0.50204	0.20228	0.11678	0.50585	-0.11182	0.13023	0.28776	0.24094	0.18389	0.19832	-0.33098	0.32624	-0.079756	0.24897	0.49954	-0.4177	-0.54431	-0.80144	-0.14094	-0.24606	0.10178	0.63134
Deletion Peak  88 - CN values	16p13.3 	chr16:131281-204465(probes 918446:918483)            	chr16:134249-192244(probes 918447:918478)            	chr16:157942-163838(probes 918463:918464)            	0.021698	   0.022057		Actual Copy Change Given	-0.23092	-0.79611	-0.006631	-0.27464	0.26687	0.35871	-0.67332	-0.16268	0.44106	-0.034957	0	-0.094916	-0.7633	-0.14785	-0.20672	-0.11495	-0.4163	-0.28691	0.51952	-0.14874	-0.18081	-0.17449	0.003191	-0.098945	0.10278	-0.11708	-0.28798	-0.011335	-0.056577	-0.5247	-0.00055543	-0.21393	-0.54643	0.39429	-0.1526	0.064623	-0.69947	-0.10197	-0.10235	-0.50325	-0.18093	0.18753	-0.27441	-0.23582	-0.26901	-1.1525	-0.035945	-0.52975	-0.087678	-0.15796	-0.36056	0.30551	-0.3267	-0.33767	-0.35567
Deletion Peak  89 - CN values	16p11.2 	chr16:31955077-33371442(probes 931704:931723)    	chr16:32637850-33371442(probes 931722:931723)    	chr16:31955077-33380850(probes 931704:931725)    	0.01203	    0.02291		Actual Copy Change Given	-0.21701	0.054376	-0.006631	-0.38302	-0.38213	0.0069435	-0.67332	-0.035857	0.24683	0.63285	-0.10773	-0.094916	1.0652	-0.38278	-0.21354	-0.22883	-0.4163	-0.15653	-0.034463	-0.14874	-0.18081	-0.17449	0.003191	-0.37954	0.15352	-0.14612	-0.3311	-0.26167	-0.056577	0.20152	-0.1965	-0.21393	0.46024	0.89949	-0.18559	0.064623	-0.032039	-0.62226	-0.38458	0.11204	-0.18093	-0.5432	0.36477	-0.22194	-0.29331	-0.074024	-0.035945	-0.52975	-0.079787	0.65351	-0.18773	-0.41779	-0.61758	0.15772	-0.36793
